[INFO 1635535933.043787500] [wave_filter_node]: published filtered state: {position: {x: 4.386013, y: 3.158772, psi: 0.999631}, velocity: {u: 0.993904, v: -0.010258, r: 0.000171}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.052360000] [wave_filter_node]: listened estimated state: {position: {x: 4.470366, y: 3.211523, psi: 0.999613}, velocity: {u: 0.992815, v: -0.010836, r: 0.000174}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.053744500] [wave_filter_node]: published filtered state: {position: {x: 4.470366, y: 3.211523, psi: 0.999613}, velocity: {u: 0.992815, v: -0.010836, r: 0.000174}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.061699000] [wave_filter_node]: listened estimated state: {position: {x: 4.554633, y: 3.264120, psi: 0.999596}, velocity: {u: 0.991696, v: -0.011436, r: 0.000177}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.062936700] [wave_filter_node]: published filtered state: {position: {x: 4.554633, y: 3.264120, psi: 0.999596}, velocity: {u: 0.991696, v: -0.011436, r: 0.000177}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.071439300] [wave_filter_node]: listened estimated state: {position: {x: 4.638809, y: 3.316556, psi: 0.999578}, velocity: {u: 0.990551, v: -0.012061, r: 0.000179}, time: 4.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.072717900] [wave_filter_node]: published filtered state: {position: {x: 4.638809, y: 3.316556, psi: 0.999578}, velocity: {u: 0.990551, v: -0.012061, r: 0.000179}, time: 4.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.081261700] [wave_filter_node]: listened estimated state: {position: {x: 4.722894, y: 3.368828, psi: 0.999560}, velocity: {u: 0.989384, v: -0.012709, r: 0.000182}, time: 4.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.082377600] [wave_filter_node]: published filtered state: {position: {x: 4.722894, y: 3.368828, psi: 0.999560}, velocity: {u: 0.989384, v: -0.012709, r: 0.000182}, time: 4.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.090544400] [wave_filter_node]: listened estimated state: {position: {x: 4.806888, y: 3.420930, psi: 0.999542}, velocity: {u: 0.988200, v: -0.013380, r: 0.000184}, time: 4.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
